id,target,creator,description,lat,lon,c1_type,c1_match,c1_value
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/657,http://selfie.cuahsi.org/HYDRODATACZ-D/657,acastronova@cuahsi.org,Skuteč,49.8458328,15.9922218,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/657?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/662,http://selfie.cuahsi.org/HYDRODATACZ-D/662,acastronova@cuahsi.org,Holovousy,50.3747215,15.5772219,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/662?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/664,http://selfie.cuahsi.org/HYDRODATACZ-D/664,acastronova@cuahsi.org,Zahrádky,50.6063881,14.5066671,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/664?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/665,http://selfie.cuahsi.org/HYDRODATACZ-D/665,acastronova@cuahsi.org,Česká Lípa,50.6911125,14.5424995,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/665?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/666,http://selfie.cuahsi.org/HYDRODATACZ-D/666,acastronova@cuahsi.org,Nový Bydžov,50.2416649,15.5080557,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/666?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/667,http://selfie.cuahsi.org/HYDRODATACZ-D/667,acastronova@cuahsi.org,Radovesnice II,50.1066666,15.3686113,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/667?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/668,http://selfie.cuahsi.org/HYDRODATACZ-D/668,acastronova@cuahsi.org,Konárovice,50.0372009,15.2849998,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/668?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/669,http://selfie.cuahsi.org/HYDRODATACZ-D/669,acastronova@cuahsi.org,Dymokury,50.2480545,15.1980553,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/669?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/672,http://selfie.cuahsi.org/HYDRODATACZ-D/672,acastronova@cuahsi.org,Český Těšín - Baliny,49.7444458,18.628334,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/672?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/673,http://selfie.cuahsi.org/HYDRODATACZ-D/673,acastronova@cuahsi.org,Nýdek,49.6666679,18.7666664,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/673?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/674,http://selfie.cuahsi.org/HYDRODATACZ-D/674,acastronova@cuahsi.org,Bílý Kříž,49.5027771,18.5388889,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/674?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/675,http://selfie.cuahsi.org/HYDRODATACZ-D/675,acastronova@cuahsi.org,Bumbálka,49.3997231,18.4102783,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/675?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/676,http://selfie.cuahsi.org/HYDRODATACZ-D/676,acastronova@cuahsi.org,Filipova Hut,49.0261116,13.5200005,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/676?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/677,http://selfie.cuahsi.org/HYDRODATACZ-D/677,acastronova@cuahsi.org,Prášily,49.1068993,13.3786001,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/677?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/678,http://selfie.cuahsi.org/HYDRODATACZ-D/678,acastronova@cuahsi.org,Pohorská Ves,48.6730537,14.6475,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/678?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/679,http://selfie.cuahsi.org/HYDRODATACZ-D/679,acastronova@cuahsi.org,Tisovka,48.9086113,14.1025,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/679?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/680,http://selfie.cuahsi.org/HYDRODATACZ-D/680,acastronova@cuahsi.org,Borovno - Míšov,49.6238899,13.7261114,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/680?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/681,http://selfie.cuahsi.org/HYDRODATACZ-D/681,acastronova@cuahsi.org,Zadní Poříčí,49.5831795,13.9401817,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/681?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/682,http://selfie.cuahsi.org/HYDRODATACZ-D/682,acastronova@cuahsi.org,Milevsko,49.4568634,14.3668089,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/682?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/683,http://selfie.cuahsi.org/HYDRODATACZ-D/683,acastronova@cuahsi.org,Božetice,49.450489,14.4458094,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/683?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/684,http://selfie.cuahsi.org/HYDRODATACZ-D/684,acastronova@cuahsi.org,Hracholusky,49.0566673,14.0802784,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/684?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/685,http://selfie.cuahsi.org/HYDRODATACZ-D/685,acastronova@cuahsi.org,Brloh,48.9191666,14.2252779,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/685?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/686,http://selfie.cuahsi.org/HYDRODATACZ-D/686,acastronova@cuahsi.org,Chvalšiny,48.8491669,14.2108335,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/686?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/687,http://selfie.cuahsi.org/HYDRODATACZ-D/687,acastronova@cuahsi.org,Rabštejn nad Strelou,50.0458336,13.2927027,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/687?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/689,http://selfie.cuahsi.org/HYDRODATACZ-D/689,acastronova@cuahsi.org,Špičák (Šumava),49.1769447,13.2319441,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/689?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/691,http://selfie.cuahsi.org/HYDRODATACZ-D/691,acastronova@cuahsi.org,Beroun,49.9558334,14.0713892,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/691?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/695,http://selfie.cuahsi.org/HYDRODATACZ-D/695,acastronova@cuahsi.org,Soběnov,48.7469444,14.5344439,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/695?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/698,http://selfie.cuahsi.org/HYDRODATACZ-D/698,acastronova@cuahsi.org,Lukavec,49.5655556,14.9827776,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/698?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/699,http://selfie.cuahsi.org/HYDRODATACZ-D/699,acastronova@cuahsi.org,Vodice,49.4633331,14.9077778,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/699?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/700,http://selfie.cuahsi.org/HYDRODATACZ-D/700,acastronova@cuahsi.org,Vintířov,49.3977776,14.9888887,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/700?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/701,http://selfie.cuahsi.org/HYDRODATACZ-D/701,acastronova@cuahsi.org,Božejov,49.3472214,15.1438894,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/701?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/704,http://selfie.cuahsi.org/HYDRODATACZ-D/704,acastronova@cuahsi.org,Křivsoudov,49.6331558,15.0823145,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/704?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/705,http://selfie.cuahsi.org/HYDRODATACZ-D/705,acastronova@cuahsi.org,Planá (u Mariánských Lázní),49.8622208,12.7183332,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/705?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/706,http://selfie.cuahsi.org/HYDRODATACZ-D/706,acastronova@cuahsi.org,Stříbro U,49.7550011,12.999444,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/706?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/707,http://selfie.cuahsi.org/HYDRODATACZ-D/707,acastronova@cuahsi.org,Prádlo,49.5013885,13.5638885,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/707?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/708,http://selfie.cuahsi.org/HYDRODATACZ-D/708,acastronova@cuahsi.org,Čichořice,50.0969429,13.271389,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/708?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/709,http://selfie.cuahsi.org/HYDRODATACZ-D/709,acastronova@cuahsi.org,Rakovník,50.0897217,13.7547226,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/709?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/710,http://selfie.cuahsi.org/HYDRODATACZ-D/710,acastronova@cuahsi.org,Domažlice,49.4452782,12.9227781,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/710?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/711,http://selfie.cuahsi.org/HYDRODATACZ-D/711,acastronova@cuahsi.org,Jino,49.5091743,13.3056784,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/711?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/712,http://selfie.cuahsi.org/HYDRODATACZ-D/712,acastronova@cuahsi.org,Zelená Lhota,49.2463264,13.1646986,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/712?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/713,http://selfie.cuahsi.org/HYDRODATACZ-D/713,acastronova@cuahsi.org,Světlá nad Sázavou,49.560833,15.9341669,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/713?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/714,http://selfie.cuahsi.org/HYDRODATACZ-D/714,acastronova@cuahsi.org,Rokycany-Dvořákova,49.7464485,13.5998602,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/714?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/715,http://selfie.cuahsi.org/HYDRODATACZ-D/715,acastronova@cuahsi.org,Slověnice,49.7519455,14.8897219,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/715?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/716,http://selfie.cuahsi.org/HYDRODATACZ-D/716,acastronova@cuahsi.org,Velvary,50.2841682,14.2369442,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/716?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/717,http://selfie.cuahsi.org/HYDRODATACZ-D/717,acastronova@cuahsi.org,Roudnice nad Labem,50.4205551,14.2688885,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/717?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/718,http://selfie.cuahsi.org/HYDRODATACZ-D/718,acastronova@cuahsi.org,Střekov,50.6389046,14.0494289,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/718?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/719,http://selfie.cuahsi.org/HYDRODATACZ-D/719,acastronova@cuahsi.org,Nové Město na Moravě,49.565834,16.0813885,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/719?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/720,http://selfie.cuahsi.org/HYDRODATACZ-D/720,acastronova@cuahsi.org,Třešť,49.294445,15.4799995,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/720?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/721,http://selfie.cuahsi.org/HYDRODATACZ-D/721,acastronova@cuahsi.org,Vysoké Studnice,49.396389,15.7311115,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/721?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/722,http://selfie.cuahsi.org/HYDRODATACZ-D/722,acastronova@cuahsi.org,Radostín,49.4619446,15.9644442,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/722?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/723,http://selfie.cuahsi.org/HYDRODATACZ-D/723,acastronova@cuahsi.org,Český Rudolec,49.125,15.3236113,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/723?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/724,http://selfie.cuahsi.org/HYDRODATACZ-D/724,acastronova@cuahsi.org,Velká Bíteš,49.2900009,16.2252769,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/724?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/725,http://selfie.cuahsi.org/HYDRODATACZ-D/725,acastronova@cuahsi.org,Pribyslavice,49.2594032,15.7722759,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/725?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/726,http://selfie.cuahsi.org/HYDRODATACZ-D/726,acastronova@cuahsi.org,Hradec nad Svitavou,49.7305565,16.4872227,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/726?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/727,http://selfie.cuahsi.org/HYDRODATACZ-D/727,acastronova@cuahsi.org,Nové Syrovice,49.0177765,15.7741671,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/727?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/741,http://selfie.cuahsi.org/HYDRODATACZ-D/741,acastronova@cuahsi.org,Podhora,49.9620705,12.8139009,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/741?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/742,http://selfie.cuahsi.org/HYDRODATACZ-D/742,acastronova@cuahsi.org,Čakovice,49.4601402,15.1738739,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/742?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/744,http://selfie.cuahsi.org/HYDRODATACZ-D/744,acastronova@cuahsi.org,Na Kneipe,50.8530006,15.2244444,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/744?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/745,http://selfie.cuahsi.org/HYDRODATACZ-D/745,acastronova@cuahsi.org,Filipovice,50.1583328,17.1686115,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/745?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/746,http://selfie.cuahsi.org/HYDRODATACZ-D/746,acastronova@cuahsi.org,Studenec,50.5466652,15.5436115,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/746?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/747,http://selfie.cuahsi.org/HYDRODATACZ-D/747,acastronova@cuahsi.org,Kounov,50.2136116,13.6736107,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/747?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/748,http://selfie.cuahsi.org/HYDRODATACZ-D/748,acastronova@cuahsi.org,Slaný,50.2252769,14.0730553,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/748?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/749,http://selfie.cuahsi.org/HYDRODATACZ-D/749,acastronova@cuahsi.org,Žatec,50.3325005,13.5472221,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/749?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/750,http://selfie.cuahsi.org/HYDRODATACZ-D/750,acastronova@cuahsi.org,Srbsko,49.9371986,14.1330004,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/750?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/751,http://selfie.cuahsi.org/HYDRODATACZ-D/751,acastronova@cuahsi.org,Hředle,49.9036102,13.9025002,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/751?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/752,http://selfie.cuahsi.org/HYDRODATACZ-D/752,acastronova@cuahsi.org,Obecnice,49.7149315,13.9474716,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/752?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/753,http://selfie.cuahsi.org/HYDRODATACZ-D/753,acastronova@cuahsi.org,Strašice,49.7179108,13.7679482,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/753?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/754,http://selfie.cuahsi.org/HYDRODATACZ-D/754,acastronova@cuahsi.org,Sobětice,49.3694458,13.3177776,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/754?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/755,http://selfie.cuahsi.org/HYDRODATACZ-D/755,acastronova@cuahsi.org,Rokycany-Na Pátku,49.7424927,13.5993776,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/755?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/756,http://selfie.cuahsi.org/HYDRODATACZ-D/756,acastronova@cuahsi.org,Předmíř,49.4880981,13.767292,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/756?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/757,http://selfie.cuahsi.org/HYDRODATACZ-D/757,acastronova@cuahsi.org,Blatná,49.4166679,13.8833332,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/757?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/758,http://selfie.cuahsi.org/HYDRODATACZ-D/758,acastronova@cuahsi.org,Prachatice,49.0143089,14.0065241,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/758?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/759,http://selfie.cuahsi.org/HYDRODATACZ-D/759,acastronova@cuahsi.org,Novosedly,48.7966652,14.2547226,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/759?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/760,http://selfie.cuahsi.org/HYDRODATACZ-D/760,acastronova@cuahsi.org,Leopoldschlag,48.6186104,14.501667,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/760?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/761,http://selfie.cuahsi.org/HYDRODATACZ-D/761,acastronova@cuahsi.org,Spolí,48.790638,14.3037291,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/761?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/762,http://selfie.cuahsi.org/HYDRODATACZ-D/762,acastronova@cuahsi.org,Borovany,48.8863907,14.648056,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/762?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/763,http://selfie.cuahsi.org/HYDRODATACZ-D/763,acastronova@cuahsi.org,Klikov,48.9051132,14.9065523,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/763?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/764,http://selfie.cuahsi.org/HYDRODATACZ-D/764,acastronova@cuahsi.org,Nová Bystřice,49.0177765,15.1061115,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/764?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/765,http://selfie.cuahsi.org/HYDRODATACZ-D/765,acastronova@cuahsi.org,Hoheneich,48.7756767,15.0329924,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/765?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/766,http://selfie.cuahsi.org/HYDRODATACZ-D/766,acastronova@cuahsi.org,Ehrendorf,48.7578621,14.9572229,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/766?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/767,http://selfie.cuahsi.org/HYDRODATACZ-D/767,acastronova@cuahsi.org,Ledeč nad Sázavou,49.6932983,15.2843246,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/767?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/768,http://selfie.cuahsi.org/HYDRODATACZ-D/768,acastronova@cuahsi.org,Pacov,49.4633331,15.0238886,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/768?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/769,http://selfie.cuahsi.org/HYDRODATACZ-D/769,acastronova@cuahsi.org,Kácov,49.7852783,15.0275002,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/769?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/770,http://selfie.cuahsi.org/HYDRODATACZ-D/770,acastronova@cuahsi.org,Batelov,49.314167,15.4080553,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/770?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/771,http://selfie.cuahsi.org/HYDRODATACZ-D/771,acastronova@cuahsi.org,Brtnice,49.3008347,15.6800003,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/771?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/772,http://selfie.cuahsi.org/HYDRODATACZ-D/772,acastronova@cuahsi.org,Dolní Bory,49.4227791,15.9869442,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/772?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/773,http://selfie.cuahsi.org/HYDRODATACZ-D/773,acastronova@cuahsi.org,Nesměř,49.3199997,16.0272217,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/773?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/774,http://selfie.cuahsi.org/HYDRODATACZ-D/774,acastronova@cuahsi.org,Schwarzenau,48.7416649,15.2597218,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/774?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/775,http://selfie.cuahsi.org/HYDRODATACZ-D/775,acastronova@cuahsi.org,Raabs,48.8600006,15.4894447,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/775?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/776,http://selfie.cuahsi.org/HYDRODATACZ-D/776,acastronova@cuahsi.org,Vysočany,48.9602776,15.6855555,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/776?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/777,http://selfie.cuahsi.org/HYDRODATACZ-D/777,acastronova@cuahsi.org,Vranov-Hamry,48.8950005,15.8205557,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/777?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/778,http://selfie.cuahsi.org/HYDRODATACZ-D/778,acastronova@cuahsi.org,Skryje,49.3797226,16.3199997,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/778?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/779,http://selfie.cuahsi.org/HYDRODATACZ-D/779,acastronova@cuahsi.org,Brankovice,49.1538887,17.1361103,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/779?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/780,http://selfie.cuahsi.org/HYDRODATACZ-D/780,acastronova@cuahsi.org,Rychmanov,49.1038895,16.7644444,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/780?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/781,http://selfie.cuahsi.org/HYDRODATACZ-D/781,acastronova@cuahsi.org,Velké Pavlovice,48.9077797,16.8219452,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/781?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/782,http://selfie.cuahsi.org/HYDRODATACZ-D/782,acastronova@cuahsi.org,Kyjov,49.0116653,17.1230564,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/782?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/783,http://selfie.cuahsi.org/HYDRODATACZ-D/783,acastronova@cuahsi.org,Velká nad Veličkou,48.8761101,17.520834,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/783?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/784,http://selfie.cuahsi.org/HYDRODATACZ-D/784,acastronova@cuahsi.org,Strážnice,48.9049988,17.3452778,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/784?f=${C:f:1}
https://geoconnex.us/cuahsi/his/HYDRODATACZ-D/785,http://selfie.cuahsi.org/HYDRODATACZ-D/785,acastronova@cuahsi.org,Vyškov,49.2822227,16.9972229,QueryString,f?=.*,http://selfie.cuahsi.org/HYDRODATACZ-D/785?f=${C:f:1}
