"id","target","creator","description","c1_type","c1_match","c1_value"
"https://geoconnex.us/ref/hu08/03130007","https://reference.geoconnex.us/collections/hu08/items/03130007","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/03130007?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/03130008","https://reference.geoconnex.us/collections/hu08/items/03130008","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/03130008?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/03130009","https://reference.geoconnex.us/collections/hu08/items/03130009","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/03130009?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/03130010","https://reference.geoconnex.us/collections/hu08/items/03130010","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/03130010?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/03150101","https://reference.geoconnex.us/collections/hu08/items/03150101","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/03150101?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/03150102","https://reference.geoconnex.us/collections/hu08/items/03150102","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/03150102?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/03150103","https://reference.geoconnex.us/collections/hu08/items/03150103","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/03150103?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/03150104","https://reference.geoconnex.us/collections/hu08/items/03150104","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/03150104?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/06020003","https://reference.geoconnex.us/collections/hu08/items/06020003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/06020003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/06020001","https://reference.geoconnex.us/collections/hu08/items/06020001","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/06020001?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/03070203","https://reference.geoconnex.us/collections/hu08/items/03070203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/03070203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/06020002","https://reference.geoconnex.us/collections/hu08/items/06020002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/06020002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/03060109","https://reference.geoconnex.us/collections/hu08/items/03060109","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/03060109?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/22010000","https://reference.geoconnex.us/collections/hu08/items/22010000","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/22010000?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/20010000","https://reference.geoconnex.us/collections/hu08/items/20010000","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/20010000?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/20020000","https://reference.geoconnex.us/collections/hu08/items/20020000","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/20020000?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/20030000","https://reference.geoconnex.us/collections/hu08/items/20030000","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/20030000?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/20040000","https://reference.geoconnex.us/collections/hu08/items/20040000","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/20040000?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/20050000","https://reference.geoconnex.us/collections/hu08/items/20050000","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/20050000?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/20060000","https://reference.geoconnex.us/collections/hu08/items/20060000","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/20060000?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/20070000","https://reference.geoconnex.us/collections/hu08/items/20070000","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/20070000?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/20080000","https://reference.geoconnex.us/collections/hu08/items/20080000","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/20080000?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07060002","https://reference.geoconnex.us/collections/hu08/items/07060002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07060002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07060004","https://reference.geoconnex.us/collections/hu08/items/07060004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07060004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07060006","https://reference.geoconnex.us/collections/hu08/items/07060006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07060006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080102","https://reference.geoconnex.us/collections/hu08/items/07080102","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080102?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080103","https://reference.geoconnex.us/collections/hu08/items/07080103","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080103?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080105","https://reference.geoconnex.us/collections/hu08/items/07080105","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080105?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080106","https://reference.geoconnex.us/collections/hu08/items/07080106","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080106?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080107","https://reference.geoconnex.us/collections/hu08/items/07080107","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080107?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080203","https://reference.geoconnex.us/collections/hu08/items/07080203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080204","https://reference.geoconnex.us/collections/hu08/items/07080204","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080204?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080205","https://reference.geoconnex.us/collections/hu08/items/07080205","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080205?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080206","https://reference.geoconnex.us/collections/hu08/items/07080206","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080206?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080207","https://reference.geoconnex.us/collections/hu08/items/07080207","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080207?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080208","https://reference.geoconnex.us/collections/hu08/items/07080208","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080208?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080209","https://reference.geoconnex.us/collections/hu08/items/07080209","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080209?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07100002","https://reference.geoconnex.us/collections/hu08/items/07100002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07100002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07100003","https://reference.geoconnex.us/collections/hu08/items/07100003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07100003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07100004","https://reference.geoconnex.us/collections/hu08/items/07100004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07100004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07100005","https://reference.geoconnex.us/collections/hu08/items/07100005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07100005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07100006","https://reference.geoconnex.us/collections/hu08/items/07100006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07100006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07100007","https://reference.geoconnex.us/collections/hu08/items/07100007","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07100007?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07100008","https://reference.geoconnex.us/collections/hu08/items/07100008","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07100008?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07100009","https://reference.geoconnex.us/collections/hu08/items/07100009","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07100009?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10230002","https://reference.geoconnex.us/collections/hu08/items/10230002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10230002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10230003","https://reference.geoconnex.us/collections/hu08/items/10230003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10230003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10230004","https://reference.geoconnex.us/collections/hu08/items/10230004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10230004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10230005","https://reference.geoconnex.us/collections/hu08/items/10230005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10230005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10230007","https://reference.geoconnex.us/collections/hu08/items/10230007","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10230007?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10240002","https://reference.geoconnex.us/collections/hu08/items/10240002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10240002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10240003","https://reference.geoconnex.us/collections/hu08/items/10240003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10240003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10240009","https://reference.geoconnex.us/collections/hu08/items/10240009","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10240009?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07060005","https://reference.geoconnex.us/collections/hu08/items/07060005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07060005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07020009","https://reference.geoconnex.us/collections/hu08/items/07020009","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07020009?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080201","https://reference.geoconnex.us/collections/hu08/items/07080201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07080202","https://reference.geoconnex.us/collections/hu08/items/07080202","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07080202?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10170204","https://reference.geoconnex.us/collections/hu08/items/10170204","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10170204?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10240004","https://reference.geoconnex.us/collections/hu08/items/10240004","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10240004?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10240013","https://reference.geoconnex.us/collections/hu08/items/10240013","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10240013?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10280102","https://reference.geoconnex.us/collections/hu08/items/10280102","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10280102?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10230001","https://reference.geoconnex.us/collections/hu08/items/10230001","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10230001?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10230006","https://reference.geoconnex.us/collections/hu08/items/10230006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10230006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/10170203","https://reference.geoconnex.us/collections/hu08/items/10170203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/10170203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07060003","https://reference.geoconnex.us/collections/hu08/items/07060003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07060003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/16010201","https://reference.geoconnex.us/collections/hu08/items/16010201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/16010201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/16010102","https://reference.geoconnex.us/collections/hu08/items/16010102","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/16010102?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05120109","https://reference.geoconnex.us/collections/hu08/items/05120109","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05120109?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05120112","https://reference.geoconnex.us/collections/hu08/items/05120112","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05120112?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05120114","https://reference.geoconnex.us/collections/hu08/items/05120114","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05120114?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05120115","https://reference.geoconnex.us/collections/hu08/items/05120115","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05120115?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/05140204","https://reference.geoconnex.us/collections/hu08/items/05140204","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/05140204?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07090006","https://reference.geoconnex.us/collections/hu08/items/07090006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07090006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07090007","https://reference.geoconnex.us/collections/hu08/items/07090007","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07090007?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07120005","https://reference.geoconnex.us/collections/hu08/items/07120005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07120005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07120007","https://reference.geoconnex.us/collections/hu08/items/07120007","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07120007?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07130001","https://reference.geoconnex.us/collections/hu08/items/07130001","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07130001?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07130002","https://reference.geoconnex.us/collections/hu08/items/07130002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07130002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07130003","https://reference.geoconnex.us/collections/hu08/items/07130003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07130003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07130005","https://reference.geoconnex.us/collections/hu08/items/07130005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07130005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07130006","https://reference.geoconnex.us/collections/hu08/items/07130006","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07130006?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/07130007","https://reference.geoconnex.us/collections/hu08/items/07130007","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/07130007?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17110015","https://reference.geoconnex.us/collections/hu08/items/17110015","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17110015?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17110016","https://reference.geoconnex.us/collections/hu08/items/17110016","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17110016?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17110017","https://reference.geoconnex.us/collections/hu08/items/17110017","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17110017?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17110018","https://reference.geoconnex.us/collections/hu08/items/17110018","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17110018?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17110019","https://reference.geoconnex.us/collections/hu08/items/17110019","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17110019?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17110002","https://reference.geoconnex.us/collections/hu08/items/17110002","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17110002?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17110003","https://reference.geoconnex.us/collections/hu08/items/17110003","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17110003?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17110005","https://reference.geoconnex.us/collections/hu08/items/17110005","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17110005?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17110020","https://reference.geoconnex.us/collections/hu08/items/17110020","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17110020?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17110021","https://reference.geoconnex.us/collections/hu08/items/17110021","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17110021?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17010106","https://reference.geoconnex.us/collections/hu08/items/17010106","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17010106?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17010301","https://reference.geoconnex.us/collections/hu08/items/17010301","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17010301?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17010302","https://reference.geoconnex.us/collections/hu08/items/17010302","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17010302?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17010303","https://reference.geoconnex.us/collections/hu08/items/17010303","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17010303?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17010304","https://reference.geoconnex.us/collections/hu08/items/17010304","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17010304?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040104","https://reference.geoconnex.us/collections/hu08/items/17040104","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040104?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040201","https://reference.geoconnex.us/collections/hu08/items/17040201","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040201?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040202","https://reference.geoconnex.us/collections/hu08/items/17040202","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040202?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040203","https://reference.geoconnex.us/collections/hu08/items/17040203","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040203?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040205","https://reference.geoconnex.us/collections/hu08/items/17040205","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040205?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040206","https://reference.geoconnex.us/collections/hu08/items/17040206","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040206?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040207","https://reference.geoconnex.us/collections/hu08/items/17040207","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040207?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040208","https://reference.geoconnex.us/collections/hu08/items/17040208","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040208?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040209","https://reference.geoconnex.us/collections/hu08/items/17040209","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040209?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040212","https://reference.geoconnex.us/collections/hu08/items/17040212","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040212?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040214","https://reference.geoconnex.us/collections/hu08/items/17040214","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040214?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040215","https://reference.geoconnex.us/collections/hu08/items/17040215","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040215?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040216","https://reference.geoconnex.us/collections/hu08/items/17040216","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040216?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040217","https://reference.geoconnex.us/collections/hu08/items/17040217","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040217?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040218","https://reference.geoconnex.us/collections/hu08/items/17040218","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040218?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040219","https://reference.geoconnex.us/collections/hu08/items/17040219","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040219?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040220","https://reference.geoconnex.us/collections/hu08/items/17040220","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040220?f=${C:f:1}"
"https://geoconnex.us/ref/hu08/17040221","https://reference.geoconnex.us/collections/hu08/items/17040221","dblodgett@usgs.gov","eight digit hydrologic units reference","QueryString","f=.*","https://reference.geoconnex.us/collections/hu08/items/17040221?f=${C:f:1}"
