id,target,creator,description,c1_type,c1_match,c1_value,c2_type,c2_match,c2_value
https://geoconnex.us/chyld-pilot/id/hu/041504020106-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504020106-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020106-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020106-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504050304-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504050304-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050304-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050304-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504081604,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504081604,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504081604?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504081604?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504010203,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504010203,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504010203?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504010203?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504050104-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504050104-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050104-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050104-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504020501,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504020501,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504020501?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504020501?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020106,https://info.geoconnex.us/chyld-pilot/info/hu/041504020106,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020106?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020106?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504050107,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504050107,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504050107?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504050107?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504030701-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504030701-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030701-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030701-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504030103-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504030103-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030103-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030103-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504040201-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504040201-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504040201-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504040201-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504060102,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504060102,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504060102?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504060102?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504060503,https://info.geoconnex.us/chyld-pilot/info/hu/041504060503,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060503?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060503?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504060402,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504060402,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504060402?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504060402?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504050302-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504050302-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050302-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050302-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504040206-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504040206-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504040206-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504040206-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080204-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504080204-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080204-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080204-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080206-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504080206-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080206-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080206-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020401-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504020401-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020401-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020401-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504060502-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504060502-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060502-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060502-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504030202-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504030202-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030202-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030202-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504081504-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504081504-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081504-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081504-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020501-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504020501-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020501-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020501-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020301-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504020301-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020301-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020301-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020502-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504020502-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020502-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020502-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080707-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504080707-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080707-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080707-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504030102-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504030102-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030102-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030102-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504070402,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504070402,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504070402?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504070402?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504070602-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504070602-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070602-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070602-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504060301,https://info.geoconnex.us/chyld-pilot/info/hu/041504060301,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060301?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060301?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504070402-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504070402-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070402-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070402-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504060503-drainage_basin,https://info.geoconnex.us/chyld-pilot/info/hu/041504060503-drainage_basin,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060503-drainage_basin?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060503-drainage_basin?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504030302-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504030302-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030302-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030302-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080205-drainage_basin_hydronetwork,https://info.geoconnex.us/chyld-pilot/info/hu/041504080205-drainage_basin_hydronetwork,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080205-drainage_basin_hydronetwork?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080205-drainage_basin_hydronetwork?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020101,https://info.geoconnex.us/chyld-pilot/info/hu/041504020101,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020101?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020101?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504010102-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504010102-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504010102-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504010102-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504030604,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504030604,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504030604?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504030604?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504030401,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504030401,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504030401?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504030401?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504060502-drainage_basin_hydronetwork,https://info.geoconnex.us/chyld-pilot/info/hu/041504060502-drainage_basin_hydronetwork,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060502-drainage_basin_hydronetwork?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504060502-drainage_basin_hydronetwork?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504030403-drainage_basin_hydrometric_network_wqp,https://info.geoconnex.us/chyld-pilot/info/hu/041504030403-drainage_basin_hydrometric_network_wqp,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030403-drainage_basin_hydrometric_network_wqp?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504030403-drainage_basin_hydrometric_network_wqp?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080705-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504080705-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080705-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080705-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504010104-drainage_basin,https://info.geoconnex.us/chyld-pilot/info/hu/041504010104-drainage_basin,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504010104-drainage_basin?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504010104-drainage_basin?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504080601,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504080601,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504080601?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504080601?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504050107-drainage_basin_flowpath,https://info.geoconnex.us/chyld-pilot/info/hu/041504050107-drainage_basin_flowpath,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050107-drainage_basin_flowpath?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504050107-drainage_basin_flowpath?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504020402,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504020402,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504020402?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504020402?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504070401-drainage_basin,https://info.geoconnex.us/chyld-pilot/info/hu/041504070401-drainage_basin,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070401-drainage_basin?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504070401-drainage_basin?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504081601-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504081601-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081601-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504081601-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504020105-drainage_basin,https://info.geoconnex.us/chyld-pilot/info/hu/041504020105-drainage_basin,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020105-drainage_basin?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504020105-drainage_basin?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_outlet/041504030301,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504030301,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504030301?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_outlet/041504030301?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu/041504080402-drainage_basin_hydrometric_network_nwis,https://info.geoconnex.us/chyld-pilot/info/hu/041504080402-drainage_basin_hydrometric_network_nwis,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080402-drainage_basin_hydrometric_network_nwis?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu/041504080402-drainage_basin_hydrometric_network_nwis?f=${C:f:1}
https://geoconnex.us/chyld-pilot/id/hu_nexus/041504080204-inflow,https://info.geoconnex.us/chyld-pilot/info/hu_nexus/041504080204-inflow,dblodgett@usgs.gov,made for GSIP / CHyLD pilot project testing,QueryString,f?=.*&callback?=.*&_?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_nexus/041504080204-inflow?f=${C:f:1}&callback=${C:callback:1}&_=${C:_:1},QueryString,f?=.*,https://info.geoconnex.us/chyld-pilot/info/hu_nexus/041504080204-inflow?f=${C:f:1}
